순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
21	윤길현	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
21	이명우	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
21	장시환	롯데	-	2	0	0	0	0	0	0	0	0	0	0	0
1	김성훈	삼성	0.318	47	166	151	27	48	4	2	0	56	18	1	1
2	러프	삼성	0.315	134	591	515	90	162	38	0	31	293	124	0	4
3	최경철	삼성	0.313	25	39	32	5	10	2	0	2	18	7	0	1
4	구자욱	삼성	0.310	144	647	564	108	175	39	10	21	297	107	0	10
5	강한울	삼성	0.303	135	448	412	58	125	9	3	0	140	24	9	1
6	배영섭	삼성	0.303	92	244	218	39	66	11	1	6	97	26	3	1
7	안주형	삼성	0.300	10	10	10	0	3	1	0	0	4	2	0	0
8	조동찬	삼성	0.289	122	393	353	35	102	23	0	10	155	46	4	4
9	박해민	삼성	0.284	144	638	570	96	162	25	8	7	224	54	8	9
10	이승엽	삼성	0.280	135	533	472	65	132	30	5	24	244	87	0	8
11	김정혁	삼성	0.274	31	91	84	15	23	5	0	0	28	13	0	1
12	이원석	삼성	0.265	121	459	411	55	109	20	1	18	185	62	4	6
13	김헌곤	삼성	0.264	123	404	356	51	94	13	2	9	138	47	8	3
14	김상수	삼성	0.264	42	154	144	17	38	7	0	3	54	13	3	1
15	박한이	삼성	0.263	68	134	118	14	31	9	0	4	52	14	2	1
16	이지영	삼성	0.238	105	336	302	31	72	10	2	0	86	26	6	3
17	최원제	삼성	0.222	11	18	18	3	4	3	0	0	7	3	0	0
18	나원탁	삼성	0.217	12	23	23	2	5	1	0	0	6	0	0	0
19	정병곤	삼성	0.216	74	82	74	16	16	0	0	2	22	7	2	0
20	권정웅	삼성	0.212	61	112	99	11	21	3	0	6	42	11	4	0
21	최영진	삼성	0.200	14	22	20	4	4	0	2	1	11	4	1	0
22	이현동	삼성	0.188	16	16	16	1	3	1	0	0	4	0	0	0
23	나성용	삼성	0.182	6	11	11	0	2	0	0	0	2	1	0	0
24	김민수	삼성	0.143	13	22	21	2	3	1	0	0	4	3	0	0
25	백상원	삼성	0.130	28	51	46	4	6	0	0	0	6	2	1	1
26	이성규	삼성	0.118	15	20	17	4	2	0	0	0	2	0	1	0
27	김성윤	삼성	0.083	22	14	12	3	1	0	0	1	4	2	0	0
28	김동호	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
28	김승현	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
28	문선엽	삼성	0.000	4	4	4	0	0	0	0	0	0	0	0	0
1	김태균	한화	0.340	94	407	356	51	121	22	0	17	194	76	0	4
2	로사리오	한화	0.339	119	510	445	100	151	30	1	37	294	111	0	5
3	정근우	한화	0.330	105	442	391	73	129	22	0	11	184	46	5	3
4	송광민	한화	0.327	117	473	437	71	143	26	0	13	208	75	4	8
5	오선진	한화	0.310	65	209	184	23	57	11	0	2	74	21	4	2
6	이성열	한화	0.307	81	318	280	41	86	16	1	21	167	65	4	5
7	최진행	한화	0.306	89	289	258	29	79	21	0	13	139	50	1	1
8	하주석	한화	0.285	111	470	432	69	123	18	8	11	190	52	9	1
9	장민석	한화	0.278	88	327	299	38	83	9	0	1	95	21	12	1
10	김원석	한화	0.277	78	212	195	29	54	12	2	7	91	26	2	0
11	양성우	한화	0.277	118	417	358	42	99	26	1	2	133	40	7	2
12	김주현	한화	0.265	24	43	34	3	9	2	0	0	11	3	0	0
13	이용규	한화	0.263	57	200	179	31	47	8	1	0	57	12	1	1
14	최재훈	한화	0.257	104	309	269	22	69	10	0	1	82	16	6	0
15	정범모	한화	0.256	22	50	43	5	11	2	0	1	16	3	2	0
16	임익준	한화	0.250	30	47	36	7	9	1	0	0	10	2	4	0
17	김경언	한화	0.248	38	118	105	17	26	7	0	5	48	17	0	0
18	정경운	한화	0.236	46	121	106	8	25	2	1	1	32	7	4	2
19	김회성	한화	0.235	54	103	85	10	20	4	0	3	33	13	1	2
20	이양기	한화	0.227	17	48	44	0	10	1	0	0	11	3	2	0
21	허도환	한화	0.225	30	49	40	4	9	3	0	1	15	4	3	0
22	이동훈	한화	0.221	67	145	131	23	29	0	0	0	29	2	8	0
23	최윤석	한화	0.219	21	33	32	3	7	0	0	0	7	2	1	0
24	강경학	한화	0.214	59	93	84	17	18	2	1	0	22	4	0	0
24	강상원	한화	0.214	33	14	14	8	3	1	0	0	4	1	0	0
26	차일목	한화	0.207	52	112	92	7	19	3	0	1	25	7	4	0
27	조인성	한화	0.138	16	29	29	1	4	0	0	0	4	0	0	0
28	박준혁	한화	0.100	8	10	10	1	1	0	0	0	1	0	0	0
29	김태연	한화	0.048	12	22	21	1	1	0	0	1	4	2	0	0
30	강승현	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
1	노관현	KIA	0.500	9	6	6	0	3	0	0	0	3	1	0	0
2	이진영	KIA	0.400	18	8	5	3	2	0	0	0	2	0	0	0
3	김선빈	KIA	0.370	137	529	476	84	176	34	1	5	227	64	5	4
4	최형우	KIA	0.342	142	629	514	98	176	36	3	26	296	120	0	8
5	최정민	KIA	0.333	8	9	9	1	3	1	0	0	4	1	0	0
6	이명기	KIA	0.332	115	512	464	79	154	24	4	9	213	63	14	3
7	버나디나	KIA	0.320	139	621	557	118	178	26	8	27	301	111	3	9
8	안치홍	KIA	0.316	132	545	487	95	154	29	2	21	250	93	6	5
9	김주찬	KIA	0.309	122	478	440	78	136	39	2	12	215	70	2	1
10	최원준	KIA	0.308	72	174	156	27	48	15	0	3	72	27	3	3
11	나지완	KIA	0.301	137	551	459	85	138	20	3	27	245	94	0	7
12	서동욱	KIA	0.282	125	366	319	49	90	21	1	7	134	48	8	3
13	이범호	KIA	0.272	115	447	382	57	104	14	0	25	193	89	0	6
14	김호령	KIA	0.267	98	105	90	31	24	6	1	1	35	11	3	1
15	오준혁	KIA	0.250	14	13	12	1	3	0	0	0	3	1	0	0
16	신종길	KIA	0.241	64	90	83	13	20	5	1	1	30	10	0	2
17	고장혁	KIA	0.237	67	40	38	13	9	3	0	0	12	3	1	1
18	김지성	KIA	0.234	37	49	47	6	11	3	0	2	20	4	0	0
19	한승택	KIA	0.229	96	91	83	7	19	2	1	0	23	7	1	0
20	유재신	KIA	0.222	25	20	18	4	4	0	0	0	4	1	1	0
21	김민식	KIA	0.222	137	392	352	39	78	9	2	4	103	40	7	2
22	백용환	KIA	0.176	15	20	17	2	3	0	0	0	3	1	0	0
23	김주형	KIA	0.170	57	116	106	11	18	5	0	0	23	10	0	1
24	이호신	KIA	0.143	12	8	7	3	1	0	0	0	1	0	0	0
25	고효준	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	김광수	KIA	-	4	0	0	0	0	0	0	0	0	0	0	0
25	김세현	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	김윤동	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
25	김진우	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	박지훈	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
1	오정복	KT	0.354	81	213	195	24	69	13	0	2	88	16	3	1
2	윤석민	KT	0.312	142	586	538	90	168	30	1	20	260	105	0	7
3	유한준	KT	0.306	133	497	445	52	136	19	0	13	194	68	2	3
4	로하스	KT	0.301	83	367	336	52	101	27	3	18	188	56	0	3
5	정현	KT	0.300	124	399	350	45	105	20	3	6	149	42	6	3
6	이진영	KT	0.289	103	285	263	28	76	26	1	2	110	31	4	0
7	김동욱	KT	0.287	83	223	209	28	60	9	0	4	81	24	0	5
8	심우준	KT	0.287	103	303	286	38	82	15	2	4	113	26	4	1
9	오태곤	KT	0.283	135	410	374	53	106	29	1	9	164	42	8	6
10	김진곤	KT	0.282	28	40	39	9	11	1	0	2	18	8	0	0
11	전민수	KT	0.277	55	145	130	20	36	8	0	1	47	8	3	1
12	이해창	KT	0.272	114	283	254	33	69	11	0	11	113	44	6	2
13	이대형	KT	0.267	100	366	337	51	90	8	3	0	104	24	4	1
14	박경수	KT	0.262	131	511	442	62	116	27	1	15	190	66	3	3
15	남태혁	KT	0.250	31	68	60	8	15	1	0	2	22	11	0	1
16	박기혁	KT	0.238	97	263	235	22	56	11	1	2	75	18	7	3
17	유민상	KT	0.233	15	33	30	4	7	1	0	1	11	2	0	0
18	장성우	KT	0.231	118	348	294	28	68	11	1	8	105	46	4	5
19	윤요섭	KT	0.231	22	43	39	6	9	1	0	2	16	6	0	0
20	하준호	KT	0.224	101	226	196	31	44	11	1	3	66	18	4	1
21	김사연	KT	0.216	35	52	51	5	11	2	0	0	13	3	1	0
22	김만수	KT	0.167	10	6	6	0	1	0	0	0	1	0	0	0
22	김연훈	KT	0.167	19	26	24	1	4	2	0	0	6	3	1	1
22	안치영	KT	0.167	21	22	18	4	3	1	0	0	4	0	2	0
25	모넬	KT	0.165	28	105	85	10	14	4	0	2	24	9	0	2
26	강장산	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김사율	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김재윤	KT	-	5	0	0	0	0	0	0	0	0	0	0	0
26	류희운	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
26	배우열	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
1	김주성	LG	1.000	2	1	1	1	1	0	0	0	1	0	0	0
1	정찬헌	LG	1.000	1	1	1	1	1	0	0	0	1	2	0	0
3	박용택	LG	0.344	138	596	509	83	175	23	2	14	244	90	0	9
4	윤진호	LG	0.333	14	3	3	1	1	0	0	0	1	1	0	0
5	백창수	LG	0.327	52	122	101	15	33	9	0	4	54	18	3	2
6	안익훈	LG	0.320	108	248	219	38	70	5	0	1	78	15	5	2
7	정성훈	LG	0.312	115	321	276	32	86	14	0	6	118	30	1	2
8	김재율	LG	0.304	75	198	181	21	55	9	0	6	82	28	4	1
9	임훈	LG	0.293	42	85	82	8	24	1	0	0	25	7	0	0
10	이천웅	LG	0.284	75	266	232	35	66	14	0	2	86	27	4	0
11	손주인	LG	0.279	115	334	294	48	82	13	0	5	110	33	9	6
12	로니	LG	0.278	23	93	79	7	22	5	0	3	36	12	0	2
13	유강남	LG	0.278	118	364	324	43	90	13	0	17	154	66	9	2
14	히메네스	LG	0.276	51	198	181	29	50	6	1	7	79	30	0	1
15	최민창	LG	0.276	13	33	29	1	8	0	0	0	8	2	0	1
16	오지환	LG	0.272	107	390	334	47	91	13	4	8	136	39	1	5
17	김용의	LG	0.268	60	189	164	17	44	6	2	0	54	8	6	0
18	채은성	LG	0.267	114	372	333	28	89	12	3	2	113	35	10	1
19	이형종	LG	0.265	128	434	377	57	100	18	0	9	145	44	4	2
20	양석환	LG	0.263	132	496	445	62	117	27	3	14	192	83	2	5
21	정상호	LG	0.263	79	150	137	16	36	3	0	3	48	17	4	0
22	문선재	LG	0.261	35	107	92	17	24	6	1	2	38	14	2	2
23	강승호	LG	0.250	85	268	248	42	62	14	2	5	95	31	3	7
24	조윤준	LG	0.237	25	43	38	3	9	0	0	0	9	8	2	1
25	최재원	LG	0.232	69	159	142	20	33	4	1	1	42	12	3	3
26	백승현	LG	0.217	9	30	23	2	5	1	0	0	6	1	1	0
27	황목치승	LG	0.207	45	34	29	14	6	0	0	0	6	3	2	1
28	이병규	LG	0.205	19	48	44	5	9	0	1	0	11	5	0	0
29	서상우	LG	0.077	10	17	13	4	1	0	0	1	4	2	0	0
30	고우석	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
1	김태우	NC	0.429	3	7	7	0	3	0	0	0	3	2	0	0
2	박민우	NC	0.363	106	452	388	84	141	25	4	3	183	47	3	4
3	손시헌	NC	0.350	124	391	349	32	122	17	1	5	156	45	13	5
4	나성범	NC	0.347	125	561	498	103	173	42	2	24	291	99	0	3
5	이상호	NC	0.335	95	241	227	33	76	8	0	0	84	15	5	0
6	모창민	NC	0.312	136	527	474	64	148	25	3	17	230	90	3	9
7	이종욱	NC	0.308	107	355	318	52	98	15	0	5	128	34	2	2
8	스크럭스	NC	0.300	115	518	437	91	131	24	0	35	260	111	0	4
9	이호준	NC	0.299	77	187	164	13	49	10	0	7	80	36	1	3
10	강진성	NC	0.296	28	32	27	5	8	3	0	1	14	5	0	0
11	권희동	NC	0.286	141	554	472	72	135	20	2	19	216	86	7	7
12	노진혁	NC	0.286	4	7	7	2	2	1	0	0	3	0	0	0
13	김태군	NC	0.265	132	420	362	33	96	19	0	3	124	34	18	2
14	김준완	NC	0.250	104	144	124	19	31	2	1	0	35	8	2	2
15	김성욱	NC	0.247	124	347	308	60	76	18	4	6	120	31	1	5
16	박석민	NC	0.245	101	382	319	43	78	15	0	14	135	56	0	0
17	지석훈	NC	0.239	121	304	268	29	64	16	0	6	98	24	2	2
18	조평호	NC	0.227	29	52	44	4	10	3	0	1	16	4	1	0
19	윤병호	NC	0.200	49	58	55	11	11	3	0	0	14	2	1	0
20	도태훈	NC	0.191	32	51	47	3	9	1	0	1	13	4	0	0
21	박광열	NC	0.190	60	66	63	5	12	7	1	1	24	1	1	0
22	이재율	NC	0.167	52	27	24	16	4	0	0	0	4	1	1	0
23	조영훈	NC	0.150	16	46	40	1	6	2	0	1	11	3	1	0
24	김종민	NC	0.136	22	24	22	2	3	0	0	0	3	1	0	0
25	황윤호	NC	0.133	36	17	15	8	2	0	1	0	4	0	0	0
26	신진호	NC	0.083	9	12	12	1	1	1	0	0	2	0	0	0
27	강구성	NC	0.000	1	1	1	0	0	0	0	0	0	0	0	0
27	강윤구	NC	-	2	0	0	0	0	0	0	0	0	0	0	0
27	김종호	NC	0.000	3	2	2	0	0	0	0	0	0	0	0	0
27	김진성	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
1	최정용	SK	0.333	5	8	6	1	2	0	0	0	2	0	1	0
2	정의윤	SK	0.321	112	381	349	44	112	16	0	15	173	45	0	4
3	최항	SK	0.321	37	116	106	14	34	8	0	1	45	16	2	2
4	최정	SK	0.316	130	527	430	89	136	18	1	46	294	113	0	8
5	한동민	SK	0.294	103	414	350	64	103	21	2	29	215	73	0	3
6	나주환	SK	0.291	122	452	419	69	122	24	1	19	205	65	8	1
7	노수광	SK	0.285	131	425	382	72	109	18	3	6	151	39	4	5
8	이성우	SK	0.279	64	125	111	6	31	5	0	1	39	14	7	0
9	김동엽	SK	0.277	125	428	393	58	109	18	1	22	195	70	0	3
10	이대수	SK	0.276	58	124	105	18	29	5	1	0	36	4	7	0
11	조용호	SK	0.272	69	225	191	34	52	7	1	0	61	10	6	0
12	김성현	SK	0.271	130	429	380	45	103	14	0	4	129	29	7	3
13	박정권	SK	0.256	118	345	305	37	78	14	1	16	142	51	0	5
14	로맥	SK	0.242	102	416	359	58	87	19	0	31	199	64	0	1
15	이재원	SK	0.242	114	350	314	32	76	15	0	9	118	42	8	4
16	정진기	SK	0.234	90	212	197	37	46	5	1	11	86	35	2	0
17	최승준	SK	0.233	31	98	90	11	21	4	0	6	43	16	0	0
18	김강민	SK	0.219	88	203	183	31	40	5	1	5	62	18	0	0
19	박승욱	SK	0.203	73	184	158	25	32	3	2	3	48	11	5	1
20	이홍구	SK	0.188	53	110	101	14	19	3	0	10	52	18	1	1
21	워스	SK	0.111	3	11	9	0	1	0	0	0	1	0	0	0
22	김재현	SK	0.000	14	4	4	3	0	0	0	0	0	0	0	0
22	김주한	SK	-	2	0	0	0	0	0	0	0	0	0	0	0
22	박성한	SK	0.000	2	4	4	0	0	0	0	0	0	0	0	0
22	서진용	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
22	전유수	SK	0.000	1	1	1	0	0	0	0	0	0	0	0	0
22	허건엽	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
