순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
10	윤성환	삼성	4.77	27	8	13	0	0	0.381	145 1/3	168	14	50	7	65	87	77	1.50
11	최채흥	삼성	4.81	28	6	6	0	2	0.500	106 2/3	127	10	36	1	89	67	57	1.53
12	원태인	삼성	4.82	26	4	8	0	2	0.333	112	119	12	39	5	68	65	60	1.41
13	맥과이어	삼성	5.05	21	4	8	0	0	0.333	112 1/3	119	13	66	6	100	68	63	1.65
14	김대우	삼성	5.13	44	5	1	0	1	0.833	59 2/3	61	11	16	5	40	38	34	1.29
15	권오준	삼성	5.23	43	3	0	0	3	1.000	43	49	7	12	2	26	25	25	1.42
16	헤일리	삼성	5.75	19	5	8	0	0	0.385	87 2/3	95	5	34	6	84	59	56	1.47
17	장지훈	삼성	6.28	13	0	0	0	0	-	14 1/3	22	0	11	1	12	11	10	2.30
18	김승현	삼성	6.39	14	1	1	0	0	0.500	12 2/3	11	0	9	1	4	12	9	1.58
19	정인욱	삼성	7.06	12	0	2	0	0	0.000	21 2/3	24	1	15	2	15	17	17	1.80
20	최충연	삼성	7.36	34	0	2	1	4	0.000	36 2/3	44	2	38	3	41	36	30	2.24
21	홍정우	삼성	10.13	7	0	0	0	0	-	5 1/3	10	2	4	1	2	8	6	2.63
1	임규빈	키움	0.00	1	0	0	0	0	-	1	1	0	0	0	2	0	0	1.00
2	양현	키움	1.99	29	1	0	0	1	1.000	40 2/3	31	1	11	1	25	10	9	1.03
3	오주원	키움	2.32	57	3	3	18	3	0.500	54 1/3	54	1	7	3	41	17	14	1.12
4	김성민	키움	2.56	50	2	0	0	5	1.000	56 1/3	53	0	11	2	38	17	16	1.14
5	조상우	키움	2.66	48	2	4	20	8	0.333	47 1/3	45	3	8	2	46	15	14	1.12
6	윤영삼	키움	2.87	54	3	3	1	3	0.500	62 2/3	60	5	14	1	56	23	20	1.18
7	브리검	키움	2.96	28	13	5	0	0	0.722	158 1/3	148	5	46	12	130	62	52	1.23
8	이영준	키움	2.97	29	1	1	0	1	0.500	33 1/3	39	0	5	0	19	11	11	1.32
9	김상수	키움	3.02	67	3	5	0	40	0.375	56 2/3	50	3	28	2	60	19	19	1.38
10	요키시	키움	3.13	30	13	9	0	0	0.591	181 1/3	166	9	39	11	141	72	63	1.13
11	최원태	키움	3.38	27	11	5	0	0	0.688	157 1/3	165	5	36	5	105	68	59	1.28
12	한현희	키움	3.41	61	7	5	0	24	0.583	58	50	1	20	7	49	26	22	1.21
13	신재영	키움	3.68	12	1	0	0	0	1.000	29 1/3	34	1	9	4	21	14	12	1.47
14	김선기	키움	4.18	7	3	1	0	0	0.750	28	27	2	9	4	17	13	13	1.29
15	이승호	키움	4.48	23	8	5	0	0	0.615	122 2/3	134	10	51	1	82	70	61	1.51
16	김동준	키움	4.50	33	8	3	0	3	0.727	70	77	5	23	0	50	36	35	1.43
17	안우진	키움	5.20	19	7	5	0	0	0.583	88 1/3	97	8	36	3	80	56	51	1.51
18	조덕길	키움	7.20	5	0	0	0	0	-	5	9	0	2	0	3	4	4	2.20
19	윤정현	키움	9.00	3	0	0	0	0	-	2	2	0	2	0	2	2	2	2.00
20	이보근	키움	9.72	19	0	2	0	3	0.000	16 2/3	29	1	4	0	12	18	18	1.98
21	박주성	키움	13.50	4	0	0	0	0	-	4	7	1	6	0	1	6	6	3.25
22	양기현	키움	15.19	4	0	0	0	0	-	5 1/3	12	0	1	0	3	10	9	2.44
23	조영건	키움	81.00	1	0	1	0	0	0.000	1/3	3	0	3	0	1	3	3	18.00
1	김진욱	한화	0.00	1	0	0	0	0	-	1	0	0	1	1	0	0	0	1.00
2	정우람	한화	1.54	57	4	3	26	0	0.571	58 1/3	57	4	16	1	48	11	10	1.25
3	채드벨	한화	3.50	29	11	10	0	0	0.524	177 1/3	169	14	63	10	134	73	69	1.31
4	서폴드	한화	3.51	31	12	11	0	0	0.522	192 1/3	191	8	54	8	135	84	75	1.27
5	안영명	한화	3.92	67	4	7	0	13	0.364	62	82	5	13	3	48	27	27	1.53
6	박상원	한화	3.97	61	1	4	0	12	0.200	59	52	5	28	5	39	29	26	1.36
7	김진영	한화	4.05	6	0	4	0	0	0.000	26 2/3	27	1	16	1	14	12	12	1.61
8	김경태	한화	4.09	17	0	0	0	0	-	11	14	0	8	0	10	5	5	2.00
9	임준섭	한화	4.20	34	1	3	0	1	0.250	49 1/3	56	1	28	1	26	30	23	1.70
10	김이환	한화	4.26	11	4	3	0	0	0.571	38	42	2	21	2	15	19	18	1.66
11	김성훈	한화	4.84	15	0	1	0	0	0.000	22 1/3	24	3	15	1	26	12	12	1.75
12	박윤철	한화	5.10	15	0	1	0	0	0.000	30	22	4	30	3	21	19	17	1.73
13	장민재	한화	5.43	26	6	8	0	0	0.429	119 1/3	150	14	27	6	103	76	72	1.48
14	김범수	한화	5.68	45	5	9	1	1	0.357	103	115	15	61	10	85	70	65	1.71
15	이태양	한화	5.81	55	1	6	0	10	0.143	66 2/3	74	8	13	3	64	44	43	1.31
16	김종수	한화	5.81	35	2	0	0	0	1.000	31	30	4	33	1	28	21	20	2.03
17	신정락	한화	5.84	44	5	1	0	5	0.833	44 2/3	48	6	21	6	35	33	29	1.54
18	송창현	한화	6.39	3	0	1	0	0	0.000	12 2/3	15	4	4	0	5	9	9	1.50
19	김민우	한화	6.75	16	2	7	0	0	0.222	68	80	6	30	6	46	59	51	1.62
19	황영국	한화	6.75	6	0	0	0	0	-	4	8	2	1	0	6	3	3	2.25
21	박주홍	한화	7.98	29	0	4	0	1	0.000	38 1/3	51	8	24	2	27	37	34	1.96
22	윤규진	한화	10.38	3	0	0	0	0	-	4 1/3	6	0	1	0	1	5	5	1.62
23	문동욱	한화	12.06	12	1	1	0	0	0.500	15 2/3	36	3	4	3	12	25	21	2.55
24	김재영	한화	12.96	5	0	0	0	0	-	8 1/3	14	1	3	2	4	12	12	2.04
25	서균	한화	14.54	7	0	0	0	0	-	4 1/3	10	0	3	0	3	8	7	3.00
26	윤호솔	한화	17.18	3	0	0	0	0	-	3 2/3	8	1	3	0	2	7	7	3.00
27	이충호	한화	45.00	1	0	0	0	0	-	1	6	1	1	0	0	5	5	7.00
28	송창식	한화	54.00	1	0	0	0	0	-	1/3	3	0	0	0	1	2	2	9.00
1	문경찬	KIA	1.31	54	1	2	24	0	0.333	55	45	2	10	0	50	9	8	1.00
2	박준표	KIA	2.09	49	5	2	0	15	0.714	56	42	4	6	4	30	15	13	0.86
3	양현종	KIA	2.29	29	16	8	0	0	0.667	184 2/3	165	6	33	2	163	56	47	1.07
4	전상현	KIA	3.12	57	1	4	0	15	0.200	60 2/3	45	3	21	2	62	21	21	1.09
5	임기준	KIA	3.44	52	2	2	0	6	0.500	36 2/3	32	1	16	4	24	17	14	1.31
6	고영창	KIA	3.50	55	1	3	1	10	0.250	54	63	2	14	8	22	22	21	1.43
7	박진태	KIA	4.32	2	0	1	0	0	0.000	8 1/3	10	0	6	3	5	4	4	1.92
8	차명진	KIA	4.36	9	3	1	0	0	0.750	33	35	1	18	2	19	17	16	1.61
9	윌랜드	KIA	4.75	28	8	10	0	0	0.444	165	191	17	59	5	137	95	87	1.52
10	하준영	KIA	4.96	59	6	2	0	15	0.750	52 2/3	59	5	31	0	51	31	29	1.71
11	이민우	KIA	5.43	32	2	6	1	2	0.250	61 1/3	74	4	26	4	56	42	37	1.63
12	터너	KIA	5.46	28	7	13	0	0	0.350	153 1/3	179	12	58	17	121	107	93	1.55
13	김기훈	KIA	5.56	19	3	6	0	0	0.333	79 1/3	64	11	65	9	49	55	49	1.63
14	임기영	KIA	5.73	12	2	4	0	0	0.333	48 2/3	67	7	19	2	37	33	31	1.77
15	김세현	KIA	6.23	10	0	2	0	0	0.000	8 2/3	11	0	9	2	5	8	6	2.31
16	이준영	KIA	6.35	37	1	0	0	1	1.000	51	64	3	26	2	43	42	36	1.76
16	황인준	KIA	6.35	5	0	0	0	0	-	11 1/3	14	2	5	0	11	8	8	1.68
18	김윤동	KIA	6.55	11	1	2	4	0	0.333	11	12	1	11	0	12	8	8	2.09
19	홍건희	KIA	7.16	21	2	9	0	0	0.182	81 2/3	112	12	33	3	52	70	65	1.78
20	장지수	KIA	7.71	13	0	0	0	0	-	16 1/3	23	2	7	2	6	16	14	1.84
21	강이준	KIA	11.00	3	0	2	0	0	0.000	9	14	1	9	2	3	11	11	2.56
22	유승철	KIA	11.25	3	0	0	0	0	-	4	4	2	2	2	5	5	5	1.50
23	양승철	KIA	12.12	11	1	1	0	0	0.500	16 1/3	23	3	15	0	11	22	22	2.33
24	박정수	KIA	12.60	3	0	0	0	0	-	5	10	0	4	1	2	7	7	2.80
25	김승범	KIA	18.00	1	0	0	0	0	-	1	4	0	1	0	0	2	2	5.00
1	강백호	KT	0.00	1	0	0	0	0	-	1	0	0	1	0	0	0	0	1.00
1	최건	KT	0.00	1	0	0	0	0	-	1	0	0	2	0	0	1	0	2.00
3	하준호	KT	1.13	8	0	0	0	0	-	8	4	1	4	0	11	1	1	1.00
4	이종혁	KT	1.69	5	0	0	0	0	-	5 1/3	6	0	3	1	4	1	1	1.69
5	김재윤	KT	2.27	43	2	2	7	9	0.500	47 2/3	27	4	12	1	42	13	12	0.82
6	김대유	KT	2.33	21	0	0	0	0	-	27	21	1	12	4	23	7	7	1.22
7	주권	KT	2.99	71	6	2	2	25	0.750	75 1/3	64	7	14	2	47	25	25	1.04
8	조한욱	KT	3.38	2	0	0	0	0	-	2 2/3	4	0	1	0	0	1	1	1.88
9	전유수	KT	3.39	62	3	1	1	7	0.750	66 1/3	66	2	18	4	46	31	25	1.27
10	조현우	KT	3.52	7	0	0	0	0	-	7 2/3	6	0	5	1	9	3	3	1.43
11	쿠에바스	KT	3.62	30	13	10	0	0	0.565	184	153	18	63	12	135	80	74	1.17
12	배제성	KT	3.76	28	10	10	0	0	0.500	131 2/3	132	6	56	3	91	58	55	1.43
13	알칸타라	KT	4.01	27	11	11	0	0	0.500	172 2/3	189	15	27	8	100	80	77	1.25
14	이대은	KT	4.08	44	4	2	17	0	0.667	86	89	10	39	6	59	48	39	1.49
15	손동현	KT	4.75	34	2	3	0	5	0.400	47 1/3	51	2	31	0	29	29	25	1.73
16	김민	KT	4.96	27	6	12	0	0	0.333	150 2/3	175	16	65	4	91	88	83	1.59
17	김민수	KT	4.96	28	8	5	2	1	0.615	81 2/3	87	10	30	2	56	46	45	1.43
18	금민철	KT	5.05	14	1	4	0	0	0.200	57	66	5	25	7	26	38	32	1.60
19	이선우	KT	5.40	3	0	0	0	0	-	1 2/3	1	1	1	0	2	1	1	1.20
20	정성곤	KT	5.53	52	3	3	8	11	0.500	53 2/3	64	7	22	2	40	36	33	1.60
21	조근종	KT	5.91	10	0	0	0	1	-	10 2/3	15	1	5	2	6	7	7	1.88
22	김태오	KT	6.00	4	0	0	0	0	-	3	7	0	3	1	0	3	2	3.33
23	엄상백	KT	8.04	26	2	3	0	0	0.400	31 1/3	40	6	24	0	20	29	28	2.04
24	이정현	KT	9.75	9	0	2	0	0	0.000	12	12	3	8	0	9	13	13	1.67
25	이상동	KT	14.21	6	0	0	0	0	-	6 1/3	10	2	2	1	0	10	10	1.89
26	전용주	KT	15.00	4	0	0	0	0	-	3	6	1	6	0	1	6	5	4.00
27	류희운	KT	23.14	1	0	1	0	0	0.000	2 1/3	8	0	2	0	1	6	6	4.29
1	김정후	LG	0.00	2	0	0	0	0	-	1 2/3	1	0	1	0	1	0	0	1.20
1	이동현	LG	0.00	5	0	0	0	0	-	5	6	0	0	0	5	0	0	1.20
1	이상규	LG	0.00	1	0	0	0	0	-	1/3	0	0	1	1	0	0	0	3.00
4	고우석	LG	1.52	65	8	2	35	1	0.800	71	47	4	30	4	76	13	12	1.08
5	정찬헌	LG	1.64	13	1	1	6	0	0.500	11	11	0	6	0	11	5	2	1.55
6	켈리	LG	2.55	29	14	12	0	0	0.538	180 1/3	164	7	41	16	126	70	51	1.14
7	임지섭	LG	2.70	8	0	0	0	0	-	6 2/3	5	0	8	1	9	4	2	1.95
8	윌슨	LG	2.92	30	14	7	0	0	0.667	185	171	7	44	10	137	77	60	1.16
9	진해수	LG	3.43	72	3	1	0	20	0.750	42	44	2	16	2	38	17	16	1.43
10	한선태	LG	3.68	6	0	0	0	0	-	7 1/3	6	0	1	1	4	3	3	0.95
11	정우영	LG	3.72	56	4	6	1	16	0.400	65 1/3	57	2	20	8	38	30	27	1.18
12	김대현	LG	3.78	41	5	4	0	9	0.556	66 2/3	63	2	27	4	40	31	28	1.35
13	여건욱	LG	3.94	25	0	0	0	0	-	29 2/3	35	2	8	1	24	14	13	1.45
14	문광은	LG	4.09	32	1	1	1	3	0.500	33	35	3	13	1	26	15	15	1.45
15	차우찬	LG	4.12	29	13	8	0	0	0.619	168 1/3	181	16	59	5	124	87	77	1.43
16	류제국	LG	4.22	11	0	2	0	0	0.000	53 1/3	57	5	26	4	31	27	25	1.56
17	이우찬	LG	4.85	30	5	4	0	2	0.556	91	78	5	66	4	58	55	49	1.58
18	임찬규	LG	4.97	30	3	5	0	2	0.375	88 2/3	84	10	46	7	72	51	49	1.47
19	강정현	LG	5.06	7	0	0	0	0	-	10 2/3	9	3	6	2	8	6	6	1.41
20	배재준	LG	5.23	19	3	4	0	0	0.429	62	61	3	33	8	44	42	36	1.52
21	송은범	LG	5.25	63	2	6	1	9	0.250	60	80	6	23	3	36	38	35	1.72
22	오석주	LG	5.40	3	0	0	0	0	-	5	6	2	3	0	4	3	3	1.80
22	유원석	LG	5.40	2	0	0	0	0	-	3 1/3	2	1	5	0	4	2	2	2.10
24	심수창	LG	6.17	5	1	1	0	0	0.500	11 2/3	17	1	7	0	12	8	8	2.06
25	최동환	LG	6.26	18	1	0	0	0	1.000	23	25	4	10	3	13	17	16	1.52
26	장원삼	LG	7.98	8	0	2	0	0	0.000	14 2/3	20	3	3	2	7	13	13	1.57
27	이상영	LG	16.88	3	0	0	0	0	-	2 2/3	9	1	0	1	1	5	5	3.38
1	소이현	NC	0.00	1	0	0	0	0	-	1	1	0	1	0	1	0	0	2.00
1	전사민	NC	0.00	1	0	0	0	0	-	1	2	0	0	0	1	0	0	2.00
3	임창민	NC	2.40	20	0	1	0	2	0.000	15	14	1	8	1	10	6	4	1.47
4	프리드릭	NC	2.75	12	7	4	0	0	0.636	72	63	4	22	3	56	22	22	1.18
5	루친스키	NC	3.05	30	9	9	0	0	0.500	177 1/3	164	13	45	11	119	68	60	1.18
6	박진우	NC	3.14	41	9	7	0	5	0.563	140 2/3	137	9	29	19	92	53	49	1.18
7	구창모	NC	3.20	23	10	7	0	1	0.588	107	85	10	41	6	114	40	38	1.18
8	김건태	NC	3.68	44	0	2	0	7	0.000	51 1/3	49	5	16	4	32	23	21	1.27
9	이재학	NC	3.75	24	10	4	0	0	0.714	129 2/3	133	6	43	9	91	62	54	1.36
10	배재환	NC	3.81	62	3	5	0	20	0.375	54 1/3	49	3	31	7	61	26	23	1.47
11	임정호	NC	3.86	6	0	1	0	0	0.000	4 2/3	3	0	2	0	6	2	2	1.07
12	원종현	NC	3.90	60	3	3	31	0	0.500	60	62	4	17	3	59	31	26	1.32
13	최성영	NC	3.94	26	4	1	0	2	0.800	82 1/3	79	3	49	3	62	39	36	1.55
14	김진성	NC	4.29	42	1	2	0	5	0.333	42	39	6	15	2	35	25	20	1.29
15	강윤구	NC	4.47	67	3	3	0	15	0.500	56 1/3	55	4	24	4	49	29	28	1.40
16	장현식	NC	4.61	53	5	4	0	9	0.556	54 2/3	58	9	23	4	49	31	28	1.48
17	버틀러	NC	4.76	13	3	6	0	0	0.333	73 2/3	78	6	28	2	49	46	39	1.44
18	윤지웅	NC	4.97	13	1	0	0	0	1.000	12 2/3	14	3	4	1	9	8	7	1.42
19	유원상	NC	5.23	15	0	3	1	0	0.000	20 2/3	21	2	9	1	14	15	12	1.45
20	김영규	NC	5.29	30	5	4	0	1	0.556	66 1/3	82	7	31	6	46	40	39	1.70
21	배민서	NC	5.40	4	0	0	0	0	-	3 1/3	7	0	0	1	1	2	2	2.10
22	홍성무	NC	6.28	15	0	0	0	0	-	14 1/3	16	3	11	1	10	10	10	1.88
23	이민호	NC	6.52	11	0	0	0	0	-	9 2/3	14	0	9	1	4	7	7	2.38
24	윤강민	NC	8.22	5	0	1	0	0	0.000	7 2/3	12	1	6	2	5	8	7	2.35
25	송명기	NC	9.00	2	0	0	0	0	-	3	4	1	2	0	1	3	3	2.00
26	이우석	NC	10.13	6	0	0	0	1	-	5 1/3	7	0	5	0	4	6	6	2.25
27	민태호	NC	11.81	7	0	0	0	0	-	5 1/3	12	1	1	0	6	7	7	2.44
28	노성호	NC	12.27	5	0	0	0	0	-	3 2/3	8	1	1	0	1	5	5	2.45
29	정수민	NC	16.39	7	0	2	0	0	0.000	9 1/3	17	1	10	1	4	17	17	2.89
1	박희수	SK	1.57	34	0	1	1	2	0.000	28 2/3	29	1	13	3	14	9	5	1.47
2	하재훈	SK	1.98	61	5	3	36	3	0.625	59	47	1	26	1	64	13	13	1.24
3	백승건	SK	2.33	15	0	0	0	0	-	19 1/3	16	1	12	1	14	5	5	1.45
4	서진용	SK	2.38	72	3	1	4	33	0.750	68	53	2	28	2	76	19	18	1.19
5	김광현	SK	2.51	31	17	6	0	0	0.739	190 1/3	198	13	38	2	180	64	53	1.24
6	산체스	SK	2.62	28	17	5	0	0	0.773	165	151	2	42	2	148	51	48	1.17
7	박민호	SK	2.68	47	3	1	0	4	0.750	50 1/3	49	2	14	4	22	17	15	1.25
8	이케빈	SK	3.00	1	0	0	0	0	-	3	2	0	3	0	3	1	1	1.67
9	정영일	SK	3.21	44	1	2	1	8	0.333	42	32	1	22	1	35	15	15	1.29
10	신재웅	SK	3.32	20	1	0	0	0	1.000	21 2/3	14	1	10	1	14	8	8	1.11
11	소사	SK	3.82	16	9	3	0	0	0.750	94 1/3	85	15	23	2	96	42	40	1.14
12	문승원	SK	3.88	26	11	7	0	2	0.611	144	130	23	33	3	99	63	62	1.13
12	박종훈	SK	3.88	28	8	11	0	0	0.421	144	157	12	59	13	100	72	62	1.50
14	김태훈	SK	3.88	71	4	5	7	27	0.444	69 2/3	62	4	26	4	76	32	30	1.26
15	강지광	SK	3.95	25	2	4	0	6	0.333	27 1/3	24	0	11	0	15	14	12	1.28
16	김주한	SK	5.25	11	1	1	0	1	0.500	12	12	0	7	2	10	7	7	1.58
17	김택형	SK	5.79	26	2	1	0	2	0.667	23 1/3	20	1	24	2	27	16	15	1.89
18	백청훈	SK	6.75	5	0	0	1	1	-	4	7	0	1	0	4	3	3	2.00
19	조영우	SK	8.03	7	0	0	0	0	-	12 1/3	19	3	4	0	8	12	11	1.86
20	이승진	SK	8.05	17	0	0	0	1	-	19	21	3	12	1	14	17	17	1.74
21	김정우	SK	9.00	1	0	0	0	0	-	1	2	0	1	0	0	1	1	3.00
22	채병용	SK	9.82	4	0	0	1	1	-	3 2/3	7	1	3	1	3	4	4	2.73
23	박정배	SK	10.07	20	1	1	0	1	0.500	19 2/3	29	4	2	2	9	22	22	1.58
24	정재원	SK	16.88	4	0	0	0	0	-	2 2/3	6	1	0	1	1	5	5	2.25
25	이원준	SK	19.29	2	0	1	0	0	0.000	2 1/3	3	1	4	0	2	5	5	3.00
